objid,ra,dec,z
1237648702974329017,201.33542009471,-1.14019277767648,0.08504505
1237648702974328937,201.379217654747,-1.20822116571813,0.08296633
1237648702974263441,201.166340582648,-1.08792089364192,0.08242574
1237648702974263439,201.166511987534,-1.06189529715734,0.09339594
1237648702974197883,201.033065075142,-1.16631458902716,0.0830057
1237648704585728192,203.136510521827,0.0608487230960422,0.02165666
1237648704585728249,203.198381402268,0.131749776100782,0.09771052
1237648704585793759,203.339512298865,0.0470981592225488,0.08556654
1237648704585924753,203.662009496883,0.154067720647833,0.07774528
1237648704585924795,203.531195701594,0.0288596786948162,0.07281715
1237648704585924866,203.624795689854,0.186598211335111,0.07770815
1237648704585990322,203.720049471971,0.0271904513458221,0.08550737
1237648704585990404,203.795206961716,0.207230208975514,0.08571386
1237648704586973290,205.962768095654,0.0763286454201606,0.07327056
1237648704587104262,206.220459804775,0.0889611187516008,0.08696799
1237648704597066349,229.070235504895,0.134581227957157,0.09264626
1237648704598442308,232.183117962818,0.127950216944285,0.09432624
1237648704603030075,242.687735919647,0.089816311106679,0.07294514
1237648704602767763,242.019162347849,0.119773707771357,0.05912129
1237648704602767747,242.010788919712,0.156482179563499,0.05838332
1237648704602767677,242.140376041101,0.176647067751859,0.05755247
1237648704602702523,241.925225531403,0.206831266092191,0.04903107
1237648704602702438,241.872742797945,0.152509892108363,0.05868909
1237648704602309218,241.06912039349,0.0437384366422121,0.05932232
1237648704602309196,241.06472800863,0.0970107447680847,0.05832123
1237648704602309157,241.057088180593,0.053542770158104,0.05909625
1237648704602309136,241.047745678489,0.121739962665318,0.06025022
1237648704602308950,240.980920090579,0.0597116472392937,0.02736092
1237648704602308812,241.069054025382,0.208344614448325,0.05353947
1237648704602308731,241.016845519071,0.119333799270974,0.06042299
1237648704602308730,241.005727695708,0.131490229768608,0.0591639
1237648704602046963,240.445946095941,0.0980439478103523,0.03529574
1237648704602046868,240.396813768786,0.0587400439756899,0.0934734
1237648704601915871,240.121541562861,0.155091568029269,0.03254654
1237648704601915825,240.103930213105,0.00881686565444584,0.08299018
1237648704601653832,239.579060202128,0.113581741380484,0.07325974
1237648704601653519,239.582581521869,0.174774453811798,0.05804547
1237648704601457345,239.082930149646,0.0247522352793852,0.08019761
1237648704601457169,239.14194212914,0.0522535337814881,0.0395749
1237648704601457120,239.114750959306,0.0592643930554707,0.03968028
1237648704601456979,239.034250168295,0.204463483287788,0.04212166
1237648704601194939,238.463903952953,0.0590828895849305,0.0894393
1237648704600998461,237.974674563142,0.027376967165472,0.088929
1237648704600998285,238.020266457632,0.139960319131932,0.05500096
1237648704600998249,237.995008978145,0.186772569079244,0.09472094
1237648704600867002,237.77815874575,0.0869778630166651,0.09129854
1237648704600473877,236.810415158991,0.0381511578531533,0.04609774
1237648704600408479,236.719538575402,0.153568708354252,0.07213447
1237648704600408465,236.711044053574,0.182448660498247,0.0958886
1237648704600015406,235.771621388439,0.0495740136324304,0.02918951
1237648704600015089,235.711609860195,0.03259682846285,0.08276655
1237648704599949444,235.677501490168,0.0900061205210549,0.07911005
1237648704599491191,234.631680162426,0.183156924017935,0.08337232
1237648704599490717,234.596196342189,0.0634850564740582,0.09201457
1237648704599425417,234.441082679243,0.169471020043716,0.0657955
1237648704599425394,234.434395985731,0.03405070910282,0.06589311
1237648704599229099,233.938836116528,0.0290972303823018,0.06674289
1237648704599228577,234.034936165816,0.0920580265883506,0.09511729
1237648704599163220,233.805405565658,0.1663295968088,0.08100229
1237648704599097647,233.627596677151,0.0944569873752802,0.07942925
1237648704598901352,233.31022796351,0.157940339579842,0.06949502
1237648704598901088,233.272368724606,0.00638383773809886,0.03816461
1237648704598900948,233.312150392736,0.119304447067344,0.08257315
1237648704598704623,232.857301259712,0.0804242462638728,0.08185304
1237648704598704577,232.822864037436,0.159038306632658,0.08667581
1237648704598704568,232.821901858669,0.126527518282189,0.02930095
1237648704598639011,232.713445275629,0.0526947380585841,0.05947204
1237648704598638966,232.686181215418,0.146464964499512,0.08700828
1237648704598638945,232.670368180893,0.163036710663621,0.08736914
1237648704598638934,232.668329904039,0.0589606567954136,0.08651696
1237648704598638717,232.682828923373,0.0394937019415487,0.07129689
1237648704598638684,232.656746932257,0.0914447754056632,0.07124856
1237648704598507943,232.370553426992,0.116411778985723,0.08538809
1237648704598507594,232.314732893659,0.206765787327835,0.09357114
1237648704598442413,232.252467423513,0.162918721311145,0.09344149
1237648704598442358,232.223618838741,0.158039899186076,0.09355219
1237648704598442357,232.220690943135,0.159107169827332,0.09406564
1237648704598442326,232.199028295699,0.154595074435897,0.07914393
1237648704598442212,232.148662952977,0.11895524146109,0.09366371
1237648704598442069,232.21617059982,0.0690355663257616,0.08967015
1237648704598376751,232.05814007159,0.183690134116671,0.07980985
1237648704598376723,232.040882723074,0.0734044424076033,0.08807144
1237648704598376721,232.039908422195,0.180169596618824,0.07991483
1237648704598376626,231.970240153714,0.116519088086171,0.08730695
1237648704598376595,232.102141801338,0.207809195560977,0.08692925
1237648704598311293,231.914101483642,0.0949354496647542,0.08111317
1237648704598311192,231.871403265902,0.169392049431643,0.08851828
1237648704598114384,231.415431860949,0.00610853920024517,0.05143932
1237648704598049102,231.331710467243,0.0938456637908346,0.08447308
1237648704597852589,230.903923149988,0.135669487048103,0.05343645
1237648704597852394,230.804834404514,0.0602670747626326,0.07087686
1237648704597852392,230.810191946968,0.0661938047448934,0.07093323
1237648704597852355,230.786001723058,0.0172498326947448,0.08456675
1237648704597852305,230.882320228259,0.0167509833597009,0.0285162
1237648704597787009,230.718237336531,0.0271235589642512,0.0711014
1237648704597786806,230.745251313895,0.098955165976483,0.05835623
1237648704597655755,230.351545149608,0.117125217605699,0.07608883
1237648704597655754,230.351280010712,0.114155339976568,0.07617257
1237648704597655633,230.424672706527,0.175761230112506,0.07338677
1237648704597524889,230.16234216431,0.0172328389665592,0.07659891
1237648704597196979,229.36384392141,0.11940776445712,0.03423896
1237648704597131707,229.222286630447,0.0522489479075454,0.09149539
1237648704597131697,229.221866921338,0.0115475059711749,0.09114926
1237648704597131574,229.149495798862,0.166616210049094,0.07132106
1237648704597000547,228.909579381977,0.175627415324448,0.07159279
1237648704597000523,228.895038841731,0.0413343550208036,0.09869839
1237648705115914384,187.937531118948,0.511878436384592,0.02255391
1237648704596934967,228.692890031656,0.0562139016225919,0.07162303
1237648704596869401,228.594809861706,0.174341504933964,0.05223256
1237648704596541882,227.886011897042,0.072757075347241,0.09163896
1237648704596541814,227.852281064786,0.179089536849999,0.05007546
1237648704596541783,227.82674034709,0.119423473975717,0.05041043
1237648704596541749,227.814514376648,0.00961136080218874,0.09217229
1237648704596541737,227.805128012029,0.0553848560372669,0.03837287
1237648704596541515,227.854628659194,0.151112110227561,0.05023868
1237648704596410817,227.604310426175,0.0801079583362815,0.09080637
1237648704596410730,227.564573719066,0.0402979110477676,0.06302696
1237648704596410623,227.501639418749,0.0549203864453599,0.05061704
1237648704596410607,227.49373209222,0.200922895762397,0.09110595
1237648704596410561,227.48158884231,0.109222327452351,0.09647438
1237648704596410512,227.611507034602,0.138866764816312,0.09287232
1237648704596345070,227.344042900684,0.168923062006079,0.09451434
1237648704596213986,227.119505944882,0.0842926496166659,0.0956944
1237648704596213796,227.055200296284,0.165475137814108,0.05216374
1237648704596082972,226.740071082079,0.0676503164287209,0.03315733
1237648704596082924,226.726971897437,0.183161950659252,0.03419047
1237648704596082922,226.728572554488,0.18633727974271,0.03507327
1237648704595558664,225.587445224305,0.184827181930467,0.08656486
1237648704595558617,225.556808962542,0.112166252611381,0.04160169
1237648704595558511,225.624764203328,0.127373606382004,0.08606598
1237648704595361889,225.201520824982,0.176441008162089,0.04110818
1237648704595296544,225.054015056526,0.199415442044918,0.0682348
1237648704595230890,224.830847528683,0.126947497116871,0.06802198
1237648704595165643,224.640564268025,0.135821019095656,0.08342511
1237648704595165430,224.688434314933,0.0240708465254822,0.06757253
1237648704595165387,224.667953411977,0.0211119165362526,0.09833206
1237648704595165352,224.644979407417,0.0993755912601244,0.09864474
1237648704595099895,224.580608624675,0.0116729872174785,0.06752919
1237648704595099773,224.539008107682,0.0938444173118882,0.08341143
1237648704594903517,224.172179268183,0.204338689932609,0.07803148
1237648704594903402,224.16413726056,0.0499062882232348,0.08256716
1237648704594838020,223.9202059495,0.106693744618438,0.07778575
1237648704594837836,224.0099947977,0.134501738556232,0.08486958
1237648704594706888,223.658067057746,0.19363877233847,0.06673836
1237648704594706731,223.715541635602,0.0886924216458185,0.0348701
1237648704594641317,223.545707562291,0.169260020302524,0.08331238
1237648704594641215,223.454440422231,0.0896600527471857,0.04392734
1237648704594575743,223.429688399885,0.0393047773358552,0.04395945
1237648704594575487,223.408489628665,0.0209925711380295,0.04477814
1237648704594575485,223.396096989253,0.0103967237004032,0.04239281
1237648704594575484,223.428622918715,0.0300875272668237,0.04518166
1237648704594575483,223.403838185549,0.00570545315927913,0.04384198
1237648704594510314,223.261074284961,0.203137147908442,0.0431613
1237648704594510235,223.199818329616,0.0330921592524836,0.04434668
1237648704594379417,222.868949635927,0.0814979808945035,0.04249018
1237648704594379191,222.932667792009,0.0628410316741506,0.09953947
1237648704594379180,222.920862484988,0.0403806881287542,0.09925046
1237648704594379169,222.916870119468,0.0463952375853792,0.09970358
1237648704594379145,222.897997075686,0.0978890182503874,0.06399041
1237648704594378881,222.948014031214,0.0272664973129878,0.06380439
1237648704594378761,222.8475735599,0.00707960583336023,0.02316491
1237648704594313560,222.753732612585,0.0760893530662225,0.04339977
1237648705126924435,212.959641168051,0.513288157669008,0.05459604
1237648705126924460,212.977553655234,0.497815559492924,0.05439847
1237648705126924465,212.981967633801,0.4665663946088,0.05476647
1237648705126924499,213.024373289921,0.485351355563937,0.05477605
1237648705126924553,213.065315475243,0.523193477311807,0.05319332
1237648705126924555,213.066356108399,0.522501842494216,0.05301408
1237648705127448778,214.256990746428,0.477071554320319,0.05245277
1237648705130725652,221.772778894125,0.614784430577234,0.09536646
1237648705137082856,236.289706240816,0.606407581764439,0.07174163
1237648705656062095,195.391952661956,0.89949383758509,0.07876384
1237648705655996627,195.283624454059,1.03384038392382,0.08158807
1237648705655996625,195.273931148099,0.972908583426997,0.08305486
1237648705655996599,195.251920815771,0.882490174052172,0.08145064
1237648705655996579,195.232514262973,1.04199207115221,0.08154812
1237648705655996560,195.202638183975,1.01840640800057,0.08197936
1237648705655996557,195.197634338074,1.01813083180063,0.08155257
1237648705655996538,195.18476677764,1.04533606353305,0.08087794
1237648705655996516,195.168482805975,1.04689848328237,0.07840806
1237648705655996508,195.159992809557,1.01235448343367,0.06702032
1237648705655931092,195.129005293947,0.953916294840229,0.05930444
1237648705655931085,195.126589940218,1.04653622333085,0.06755786
1237648705655931000,195.015540377566,1.03368142761635,0.04738951
1237648705655865561,194.926795921172,1.02813711814373,0.08108459
1237648705655865521,194.900007532734,0.877387269469451,0.0477382
1237648705655799932,194.729016940106,0.928862483485566,0.09738682
1237648705655537793,194.172611596324,0.899762363095039,0.09869227
1237648705655537760,194.11632849879,1.03092324194744,0.07957479
1237648705655472265,193.967153324642,0.959142426664123,0.07981969
1237648705655341270,193.783204989712,0.915622018117712,0.09677872
1237648705655275639,193.548819241809,1.03482604798563,0.09907422
1237648705655210106,193.429455281421,1.02112161258681,0.09938732
1237648705655079024,193.139092757077,0.921870738430865,0.04673638
1237648705653833914,190.28554307685,0.863274176681118,0.08953864
1237648705653833888,190.239102396804,0.987226260784765,0.02312812
1237648705653833883,190.239406259821,0.971610212538258,0.04617695
1237648705653833867,190.223473298737,1.00835660383573,0.02290753
1237648705653768334,190.10364257108,1.03517369264269,0.08139496
1237648705653768317,190.09158972803,1.04560510124034,0.08176454
1237648705653702788,189.94064722518,0.898248168666645,0.01595755
1237648705653637253,189.767609502465,0.971182809485863,0.07334042
1237648705653506177,189.498824212129,0.952845221104394,0.04244433
1237648705653506101,189.57441263921,1.03427221499254,0.08056813
1237648705653440610,189.395795124087,1.00907918799695,0.07367369
1237648705653375178,189.256543314672,0.917148798143556,0.07649778
1237648705653375133,189.214074583234,0.915268806534649,0.04485524
1237648705653375075,189.289979334436,0.901500795263721,0.08040059
1237648705652916411,188.186379332288,0.900018405498516,0.0940813
1237648705652850809,188.026052100389,0.988858018632828,0.07887875
1237648705652850804,188.022102517813,1.00544340007426,0.07876921
1237648705652785286,187.921812178839,0.959248946723593,0.02322375
1237648705652785255,187.845634587443,0.947394170582718,0.04804092
1237648705652654263,187.653033449244,0.846251530456035,0.02298159
1237648705652654205,187.533508426909,1.03378528856335,0.07785663
1237648705652392052,187.008835315039,0.972222473533454,0.09578133
1237648705652326553,186.835913609558,0.955798535846699,0.09609642
1237648705652195441,186.56400864866,0.883869062489024,0.07755381
1237648705651998877,186.157862620697,0.875500010583114,0.0734097
1237648705651998783,186.02553300928,0.863235348066655,0.07774862
1237648705651933360,185.991411707657,0.877713349670957,0.06206015
1237648705651933311,185.92564982822,0.962034921250948,0.02398865
1237648705651933308,185.927658402985,0.962191578073283,0.02407566
1237648705651867762,185.793113972925,0.93489517023151,0.02574256
1237648705651867716,185.719779600895,1.03474994828178,0.07392567
1237648705651867715,185.715616837349,1.03318038366465,0.07430882
1237648705651802210,185.629292723521,1.01520484099589,0.07762116
1237648705651802189,185.617139493496,0.880997016929125,0.09810439
1237648705651736681,185.532553464697,1.03915861053145,0.07405485
1237648705651671241,185.290061482535,1.03242988380015,0.09928857
1237648705651671148,185.310272613735,0.851016153954599,0.09898051
1237648705651671121,185.290640695303,0.88997599507622,0.09911348
1237648705651605631,185.22808733639,0.905815809773645,0.09927643
1237648705651540110,185.093361160719,0.969962970697371,0.08504529
1237648705651540099,185.074385298635,0.949633107713175,0.08911418
1237648705651540087,185.068891282583,0.994727494180331,0.07891915
1237648705651540059,185.025745514716,0.961205680021696,0.09007793
1237648705651540047,185.011984071102,0.882427565540166,0.07708883
1237648705651409322,184.753503955877,0.902584770775247,0.0925958
1237648705651409023,184.67286172358,0.916741596150647,0.06318177
1237648705651343512,184.650403065959,0.893757313900243,0.07386909
1237648705651081340,184.014304497857,0.991458599230362,0.04802909
1237648705651015839,183.866844360194,1.01724891679219,0.04795333
1237648705650688217,183.128479433412,0.894221058989688,0.02115763
1237648705650688183,183.135215952992,0.934529125496579,0.08242879
1237648705142850242,249.367431703424,0.598925120985333,0.087736
1237648705141015380,245.21774300071,0.560234678432072,0.08532809
1237648705141015074,245.177247536337,0.516164657023886,0.04720536
1237648705140753120,244.683289193169,0.601065081883928,0.08433029
1237648705140687728,244.393492049006,0.574433582211749,0.02771324
1237648705140687305,244.450121102736,0.425301070906815,0.08662546
1237648705140687175,244.392761337088,0.533977544886044,0.08567441
1237648705140621772,244.282700498051,0.448411325237848,0.04436139
1237648705140621704,244.259904664994,0.605982164224702,0.0953837
1237648705140621667,244.247429223485,0.480595115298578,0.04495197
1237648705139966314,242.765101396766,0.621559542133754,0.0811331
1237648705139966182,242.844195482166,0.57609204508286,0.08704116
1237648705139835331,242.490045110596,0.584870708200143,0.06928001
1237648705139376639,241.519406920053,0.512583016337878,0.04841565
1237648705139245841,241.126590620432,0.566091527356062,0.09509815
1237648705139114443,240.94147615399,0.596973675633921,0.08250522
1237648705139048686,240.671165972455,0.595632062444102,0.05792281
1237648705138262550,238.852311743064,0.594694044483296,0.07773101
1237648705138262473,238.981607686271,0.528268375421995,0.07173038
1237648705138262438,238.976506569115,0.594879706216895,0.05054493
1237648705138262430,238.972356946889,0.570007422095491,0.0505862
1237648705138262395,238.933705560733,0.545925353444279,0.05063503
1237648705138262353,238.915375614463,0.52381246838237,0.0887135
1237648705138196873,238.763345473935,0.634602335464337,0.04998655
1237648705138000348,238.384398373661,0.447055643890106,0.09229128
1237648705138000325,238.377712256933,0.627410646809074,0.0930891
1237648705138000311,238.371579267729,0.605227864450663,0.02900963
1237648705138000295,238.366224288426,0.434873932036987,0.09288623
1237648705138000243,238.330804899584,0.567332147544911,0.09224568
1237648705138000211,238.318340031976,0.613000615272866,0.09288567
1237648705138000140,238.293999429851,0.538788522955208,0.09175392
1237648705137213973,236.581216622706,0.470746889155896,0.05345554
1237648705137082950,236.219476138085,0.51356894782098,0.09282949
1237648705136951765,235.968907278563,0.446959720000227,0.08269892
1237648705136951692,235.92349911625,0.516486393141417,0.09327329
1237648705136951671,235.913492838591,0.436274202861089,0.08779156
1237648705136754967,235.41754436452,0.490474459977104,0.07207149
1237648705136754963,235.417611041135,0.516740342236886,0.07331128
1237648705136754946,235.414388114089,0.55718663597734,0.07204402
1237648705136754826,235.442630276343,0.461438175303058,0.07377017
1237648705136689485,235.344556527215,0.514551139585906,0.07300293
1237648705136689464,235.339050829709,0.56005282571269,0.07214969
1237648705136623888,235.110530739159,0.458515597044125,0.09336282
1237648705136558223,235.095586187279,0.483846645131412,0.07947253
1237648705136492814,234.841161518705,0.6159873593599,0.08435758
1237648705136361992,234.640151577073,0.59857467449318,0.07300372
1237648705136361952,234.623337877669,0.60988102701743,0.07259052
1237648705136099733,234.0361020977,0.519505502912906,0.09525302
1237648705136099425,234.014505311816,0.630340093583308,0.09436671
1237648705135968656,233.749321888117,0.58793348613739,0.08650188
1237648705135968563,233.682875993127,0.538237385719751,0.08670919
1237648705135772307,233.308915016984,0.498348818717795,0.03748205
1237648705135772257,233.293466633384,0.490755862588866,0.03696278
1237648705135771804,233.241797746084,0.440734795659985,0.03656447
1237648705135706592,233.147748020314,0.593394128871429,0.08063264
1237648705135706511,233.089526745205,0.505976600604222,0.08682497
1237648705135706473,233.068156527688,0.632300937729501,0.07226273
1237648705135706450,233.053237156463,0.616189139779263,0.07297713
1237648705135509950,232.600847339514,0.606679257882465,0.05145039
1237648705135509892,232.565223811862,0.51965474128948,0.09348191
1237648705135182515,231.921892844028,0.425440471617925,0.07505435
1237648705135182310,231.870893953213,0.427752267673438,0.07581986
1237648705135116577,231.710705905716,0.590130375334276,0.05060415
1237648705134919993,231.22395837603,0.446976524477435,0.08206443
1237648705134723480,230.818081800057,0.554910602921615,0.09749297
1237648705134723362,230.798545546304,0.481177274830873,0.07631979
1237648705134592466,230.61676943233,0.615265501696182,0.07637282
1237648705134592201,230.591416842842,0.528798627070516,0.05258041
1237648705134133510,229.451951810619,0.459056247013551,0.05745656
1237648705134002507,229.250322549111,0.426905404940426,0.07169949
1237648705133805916,228.791065546469,0.480525546392348,0.09141874
1237648705133805752,228.69283916519,0.490254797112885,0.09100856
1237648705133740271,228.588368945235,0.512070195105621,0.09919249
1237648705133740217,228.543461579007,0.522171921220714,0.09974685
1237648704055083229,217.362464309149,-0.208930694177964,0.03515251
1237648704055083016,217.299030916743,-0.237564850626511,0.03448118
1237648704054886680,216.896108269586,-0.407019466126149,0.05275534
1237648704054886675,216.895791744616,-0.277561190986519,0.05287147
1237648704054886645,216.882162485218,-0.290126917925953,0.05360455
1237648704054755489,216.608450445804,-0.265627160493956,0.07892007
1237648704054558886,216.233948067792,-0.376084663933785,0.07895102
1237648704054493469,216.083872229979,-0.218972135840954,0.08392204
1237648704054493316,215.953905039768,-0.248332647896817,0.08451605
1237648704054427694,215.872446390762,-0.377678924066482,0.03182963
1237648704054362357,215.750640436768,-0.254534116447714,0.05497202
1237648704053706887,214.170815190133,-0.301572203052887,0.07824092
1237648704053051658,212.779840554295,-0.34218698406105,0.05465138
1237648704053051481,212.75731930864,-0.332298815231009,0.05473021
1237648704052986096,212.540051927832,-0.283341975234644,0.05335716
1237648704052986086,212.533098929032,-0.396793717054165,0.09675542
1237648704052986048,212.514498854618,-0.355848647156731,0.08298903
1237648704052920565,212.496973059495,-0.377399019505476,0.08195096
1237648704052920522,212.471353903435,-0.383976439623904,0.05446
1237648704052920448,212.390995896347,-0.290835611062798,0.07042255
1237648704052920412,212.357555669881,-0.335197942127173,0.07101605
1237648704052854963,212.297752841389,-0.412248942628976,0.08304734
1237648704052724066,212.056198498046,-0.289669659971806,0.08316067
1237648704052724017,212.006606587214,-0.225604351730019,0.05328913
1237648704052723954,211.97226000032,-0.324370147822953,0.05311634
1237648704052658334,211.797220365977,-0.377454281346992,0.07972385
1237648704052396393,211.288879652166,-0.294340609315109,0.03248152
1237648704052396196,211.229867396693,-0.368184559465035,0.06999499
1237648704052396143,211.173252620671,-0.295535743429954,0.07909509
1237648704052396136,211.170406063082,-0.413069825359281,0.02490769
1237648704052396092,211.256484912983,-0.254277122208674,0.03239046
1237648704052396090,211.262115378781,-0.251408613872248,0.03281746
1237648704052330764,211.123921926906,-0.276810786379404,0.07902597
1237648704052330747,211.108279096688,-0.356155814703674,0.04756837
1237648704051675159,209.528791883547,-0.389961029084903,0.02967202
1237648704051675158,209.529401999066,-0.392479637283269,0.02957562
1237648704051609784,209.444980051428,-0.364693339325996,0.07898407
1237648704051478835,209.115392219446,-0.373131174135876,0.06961987
1237648704051478788,209.082283176113,-0.284848764307917,0.06917019
1237648704051478700,209.11448710606,-0.28775879441862,0.02981813
1237648704051478591,209.10377696755,-0.247727649677008,0.02975463
1237648704051085385,208.260782381129,-0.238441511254594,0.03234868
1237648704050692299,207.393392878979,-0.222462999414066,0.03057908
1237648704050692241,207.315738722574,-0.334536927842298,0.08310145
1237648704050561258,207.084823405113,-0.369890383107474,0.09202364
1237648704050364654,206.583530407469,-0.329639557934543,0.04792073
1237648704050299243,206.391060517446,-0.215609780624635,0.07688676
1237648704050299100,206.514219102395,-0.207183631743839,0.07087119
1237648704050299086,206.491738029898,-0.291132625763205,0.08919691
1237648704050233542,206.27821372616,-0.241174690450653,0.08698143
1237648704050233524,206.263602778884,-0.233201802529411,0.08793359
1237648704050037063,205.780582768124,-0.338456871994207,0.06871965
1237648704050036972,205.894235745094,-0.253723061051761,0.07713702
1237648704049971441,205.670771343056,-0.298721781103554,0.08886703
1237648704049971379,205.62254772327,-0.312664138134002,0.08948262
1237648704049840397,205.406898529352,-0.22369301026934,0.08871085
1237648704049840352,205.379847470462,-0.380138443554729,0.07187126
1237648704049840321,205.368824134772,-0.36254490075455,0.08771852
1237648704049840303,205.358733783026,-0.41230645983013,0.09041515
1237648704049840289,205.337621791546,-0.291887169810656,0.08770674
1237648704049774773,205.267984071076,-0.39058535323173,0.09004688
1237648704049643618,204.956250994211,-0.33026305112496,0.02243455
1237648704049512646,204.607399629779,-0.412595164648332,0.06156222
1237648704049512634,204.586434786857,-0.205559326182944,0.01203844
1237648704049512499,204.608633310944,-0.2276135111954,0.01239225
1237648704049250518,204.08488409237,-0.412822271906921,0.04741794
1237648704049250457,204.012832249338,-0.25253354400649,0.07625112
1237648704049250317,203.98120322612,-0.241420292968693,0.07615651
1237648704049119426,203.768950640648,-0.306395995292654,0.08613902
1237648704048857286,203.151012221973,-0.389460675420095,0.03424437
1237648704048726314,202.913330361829,-0.337802259670302,0.05612796
1237648704048726275,202.852259059876,-0.411740325830501,0.08655477
1237648704048529754,202.355140074162,-0.399143520108293,0.01079305
1237648704048529580,202.452455017509,-0.294161985324678,0.02124054
1237648704048464089,202.22296493021,-0.322685079559375,0.04613728
1237648704048464069,202.212350493857,-0.36546274911196,0.02179444
1237648704048201994,201.704186579564,-0.226670134428051,0.08164672
1237648704048201991,201.700219823206,-0.320999131464815,0.08148253
1237648704048136508,201.508547473741,-0.408902246900605,0.07662496
1237648704048136440,201.477576884936,-0.411992901566789,0.0750481
1237648704048136409,201.455977514406,-0.289999326745536,0.08322639
1237648704048136394,201.449238364016,-0.248358608870639,0.0833808
1237648704047939756,201.052029497532,-0.207180320517287,0.055442
1237648704047939723,200.981546836474,-0.361998037904718,0.05493388
1237648704047874281,200.954682406599,-0.333746559090204,0.05153014
1237648704047874229,200.912691182368,-0.382286153765688,0.08145296
1237648704047874225,200.900871457351,-0.334033590179191,0.08180794
1237648704047808740,200.826397325895,-0.252420974182276,0.05464414
1237648704047808730,200.809839537637,-0.220986906808391,0.08196013
1237648704047808727,200.80995208382,-0.315619136194735,0.0755471
1237648704047808680,200.769669297599,-0.284916811567907,0.08204828
1237648704047808626,200.696244960661,-0.400251595125927,0.07563971
1237648704047808623,200.6984962942,-0.231381135657825,0.08181835
1237648704047808622,200.696044723782,-0.229907990574241,0.08228508
1237648704047743174,200.661165937071,-0.281907778604226,0.01388197
1237648704047677650,200.523118708702,-0.257125630464941,0.07563096
1237648704047677629,200.506099023448,-0.299292184797822,0.07432845
1237648704047677628,200.507396898658,-0.303995738462695,0.0744108
1237648704047677608,200.471438983085,-0.298782500764227,0.07574287
1237648704047677507,200.479937749473,-0.313666016056178,0.07402559
1237648704047612094,200.269157138952,-0.246067240217005,0.08219874
1237648704047546589,200.197881003589,-0.213032057445527,0.08205603
1237648704047415460,199.870635271906,-0.341805975546495,0.0955038
1237648704065372740,240.93649946953,-0.318751542666855,0.0591345
1237648721753014482,146.747753994871,0.265802461956999,0.09132998
1237648704065372656,240.887653565349,-0.374346314536718,0.05830569
1237648704065175896,240.405049180383,-0.317597292240093,0.0543775
1237648704065175831,240.376779203124,-0.286788051875974,0.05372411
1237648704065110095,240.246518356673,-0.344322707281784,0.03223878
1237648704064717181,239.347909593196,-0.411429652197953,0.08292612
1237648704064651809,239.284759563583,-0.29032426505065,0.08513534
1237648704064651417,239.212528178061,-0.384086239894535,0.08289059
1237648704064520508,238.865632970796,-0.345529599805579,0.08291406
1237648704064455248,238.848543940604,-0.318308124910773,0.04260654
1237648704064454771,238.738694851284,-0.235408762193123,0.042782
1237648704064454738,238.736718084206,-0.209378152632412,0.04280036
1237648704064454699,238.733592426765,-0.336816689076396,0.04260503
1237648704064389640,238.681813440005,-0.210680645260995,0.03101538
1237648704064389476,238.616458657914,-0.327555945306834,0.07776588
1237648704064192983,238.206890181632,-0.28914938191378,0.05449592
1237648704064061764,237.823055898561,-0.39547210174407,0.05515259
1237648704063865244,237.450636893344,-0.23971918507105,0.07793126
1237648704063799623,237.249401317617,-0.28259890378138,0.06073605
1237648704063799606,237.233172708698,-0.259575156195552,0.09659059
1237648704063799544,237.2073625395,-0.368780047604406,0.09696352
1237648704063799537,237.204341164994,-0.211203081074859,0.09698731
1237648704063602984,236.758491462898,-0.377052522623478,0.07872328
1237648704063602698,236.76798879859,-0.360190973888423,0.07919856
1237648721753669808,148.146365305415,0.249043874575453,0.08185273
1237648721753669809,148.145408556582,0.249959208003832,0.08136201
1237648704065700202,241.678225211025,-0.218193797658727,0.03076948
1237648704065700320,241.605998142321,-0.351621702351577,0.05836911
1237648704063406504,236.363522907753,-0.25959565755884,0.07736008
1237648704065700461,241.673924284566,-0.320402146404623,0.0737878
1237648704063209854,235.973383712034,-0.362365948089532,0.03371388
1237648704063144085,235.805315672814,-0.412773419869452,0.08146487
1237648704065831278,241.883234597199,-0.29858597104582,0.08082826
1237648704062947707,235.37244917928,-0.369852301791854,0.09539229
1237648704062947647,235.342783622833,-0.364285696619436,0.09554868
1237648704062947546,235.271151209244,-0.341929264489481,0.09509344
1237648704065831311,241.903699505106,-0.343699519793302,0.05043225
1237648704062620101,234.63929063569,-0.277932472248698,0.07871514
1237648704062554472,234.446723608374,-0.349505993858061,0.09560766
1237648704062423712,234.064540650036,-0.349321563406916,0.01000118
1237648704062226997,233.628420863159,-0.36827436006748,0.09578907
1237648704062095544,233.394534184523,-0.268422169789286,0.08301735
1237648704066093463,242.506541592435,-0.322746839536171,0.04937574
1237648704061899245,232.980654715767,-0.285363530684447,0.08583865
1237648704061899189,232.923234200909,-0.375696516764685,0.05870758
1237648704061899182,232.921795041867,-0.29650162195647,0.0864954
1237648704061898913,232.944098755711,-0.305744148726002,0.08401494
1237648704061898834,232.903308562414,-0.284355239247708,0.08480271
1237648704066093638,242.578737662668,-0.234715215652643,0.08035378
1237648704061768277,232.664840690768,-0.256190567165429,0.08672886
1237648704061768179,232.70870453669,-0.327652557838566,0.08486325
